Feature,Importance
cat__diag_2_558,0.00020619820242652419
cat__diag_1_250.2,0.00020444951729589473
cat__diag_2_157,0.00020380138570699367
cat__diag_3_V64,0.00020242477869010405
cat__diag_3_724,0.00020220030525001478
cat__diag_2_250.52,0.00020147215304427803
cat__diag_2_595,0.0001999199582181627
cat__diag_1_420,0.00019966651077564008
cat__diag_2_465,0.00019939855309169388
cat__diag_2_581,0.000199254869932711
cat__diag_2_731,0.0001988968347506091
cat__diag_2_250.5,0.00019876975233544062
cat__diag_2_592,0.00019762903590854185
cat__diag_2_331,0.00019707894692562385
cat__diag_2_V62,0.00019704864373453292
cat__diag_3_211,0.00019693210138630718
cat__diag_1_567,0.0001961544132747549
cat__diag_1_291,0.0001951763501339248
cat__diag_2_415,0.00019468564599031226
cat__diag_3_301,0.00019440579580754771
cat__diag_3_288,0.00019315957196013102
cat__diag_3_332,0.00019300057623009432
cat__diag_2_466,0.00019288636035323978
cat__diag_1_290,0.00019269407235762603
cat__diag_2_820,0.00019196987557120552
cat__diag_3_V85,0.00019018714961377252
cat__diag_2_482,0.00019018596995390398
cat__diag_3_722,0.0001896838539874866
cat__diag_2_567,0.00018875739838115514
cat__diag_1_608,0.00018725173331549845
cat__diag_2_412,0.00018561120581704968
cat__diag_2_311,0.00018514993073496795
cat__diag_3_E932,0.00018477847003320094
cat__diag_1_250.83,0.00018415682879809164
cat__diag_1_618,0.00018386042565152438
cat__diag_3_648,0.00018306518014577202
cat__diag_1_729,0.0001829597417977467
cat__diag_2_150,0.00018119325904868884
cat__diag_1_455,0.0001811375391098184
cat__diag_1_345,0.00017841789655647874
cat__diag_1_595,0.00017705255214683633
cat__diag_3_V49,0.00017698722306908112
cat__diag_2_443,0.0001767989551573486
cat__diag_2_437,0.00017593365399970964
cat__diag_1_293,0.00017591472743537864
cat__diag_2_205,0.00017579333872176932
cat__diag_1_785,0.0001750900103783017
cat__diag_1_239,0.0001750661888051341
cat__diag_3_204,0.00017448443533057089
cat__diag_2_255,0.00017020109646472673
cat__diag_2_293,0.00016763723817418187
cat__diag_3_444,0.00016731289882538202
cat__diag_3_250.81,0.00016706275900490027
cat__diag_1_281,0.00016609016045145093
cat__diag_2_E849,0.00016602435357259787
cat__diag_1_346,0.00016577342283207664
cat__diag_3_507,0.00016500541722735702
cat__diag_1_311,0.000164777820049384
cat__diag_3_292,0.00016399866445064123
cat__diag_2_397,0.00016397753909710901
cat__diag_1_807,0.0001622400561313189
cat__diag_2_719,0.00016064962254288097
cat__diag_3_596,0.00016028623401574284
cat__diag_1_437,0.00016005241640367488
cat__diag_3_293,0.00015952405195191561
cat__diag_1_995,0.0001577318180428729
cat__diag_3_242,0.00015672856041412157
cat__diag_1_250.92,0.0001547783820577873
cat__diag_1_962,0.00015409758943689202
cat__diag_3_681,0.00015386687470122717
cat__diag_1_716,0.00015372837466154886
cat__diag_2_456,0.00015369909837405243
cat__diag_1_782,0.0001522135085407811
cat__diag_2_596,0.00015183600950355468
cat__diag_1_425,0.00015174647815456642
cat__diag_2_805,0.00015155006616447017
cat__diag_3_573,0.00015110949688243753
cat__diag_3_203,0.00015048928939529081
cat__diag_3_275,0.0001498624339775851
cat__diag_3_437,0.00014971843199420703
cat__diag_3_250.52,0.00014833638133759862
cat__diag_1_642,0.00014687214433868885
cat__diag_1_191,0.0001466324247131081
cat__diag_3_290,0.00014581245289699
cat__diag_3_327,0.00014526155316006755
cat__diag_1_969,0.0001450215420222259
cat__diag_3_441,0.00014492689736671742
cat__diag_3_174,0.00014481918569226763
cat__diag_3_V09,0.00014461001787876353
cat__diag_2_288,0.00014454952836372072
cat__diag_1_211,0.0001442679658932907
cat__diag_1_250.23,0.00014418584084168685
cat__diag_2_357,0.00014391004587644478
cat__diag_1_423,0.00014341607674184936
cat__diag_1_332,0.00014334989183264853
cat__diag_1_496,0.00014272140817447242
cat__diag_1_788,0.00014263922722636344
cat__diag_2_576,0.00014151986835049722
cat__diag_2_729,0.0001405937030508918
cat__diag_3_V54,0.0001403800307693839
cat__diag_1_644,0.0001393074159950549
cat__diag_1_711,0.00013829422581242498
cat__diag_3_185,0.0001373918377269594
cat__diag_3_238,0.0001370445440539705
cat__diag_3_583,0.00013553955838235972
cat__diag_2_332,0.0001343988795119153
cat__diag_3_199,0.00013339515120722013
cat__diag_3_714,0.000133232112369525
cat__diag_1_154,0.00013316332545264178
cat__diag_2_250.51,0.0001326882607861542
cat__diag_3_274,0.00013232668830695564
cat__diag_2_250.11,0.00013216954278419984
cat__diag_1_241,0.00013198890882189964
cat__diag_3_E944,0.00013137429105099978
cat__diag_1_813,0.00013072150624551828
cat__diag_3_340,0.00013015754761576837
cat__diag_1_924,0.00012903393867483905
cat__diag_1_719,0.00012879167218689643
cat__chlorpropamide_Steady,0.00012760915330734497
cat__chlorpropamide_No,0.00012710256099064356
cat__diag_3_277,0.00012514827890517584
cat__diag_3_723,0.0001251282578166608
cat__diag_1_253,0.0001248484044498102
cat__diag_2_344,0.00012432535064453283
cat__diag_3_79,0.00012429125846806748
cat__diag_3_434,0.00012407041589057057
cat__diag_2_625,0.0001235450885335379
cat__diag_2_250.43,0.00012352190332397164
cat__diag_3_250.43,0.00012302810368271195
cat__diag_1_550,0.00012205864190790768
cat__diag_2_564,0.000122045030120019
cat__diag_3_135,0.00012194068891317976
cat__diag_3_348,0.0001217509062462805
cat__diag_3_783,0.00012152349611385511
cat__diag_2_V54,0.00012105908168342511
cat__diag_1_182,0.00012079576450463563
cat__diag_1_799,0.00012038288787485964
cat__diag_3_282,0.00012030061518552044
cat__diag_3_362,0.0001194458984419631
cat__diag_3_V46,0.00011930211901479726
cat__diag_3_576,0.00011925211324350805
cat__diag_2_E947,0.00011841312652771064
cat__diag_2_V49,0.00011784600485989569
cat__diag_1_218,0.00011782835125997668
cat__diag_2_337,0.00011752359590152107
cat__diag_2_V12,0.00011704171521070256
cat__diag_3_435,0.00011643335577651822
cat__diag_2_290,0.00011628640112367485
cat__diag_3_E935,0.0001162090401169026
cat__diag_2_531,0.00011553193348464055
cat__diag_1_204,0.0001152488700578467
cat__diag_3_721,0.00011501805662006111
cat__diag_2_573,0.00011442963851638905
cat__diag_3_592,0.0001139241637696336
cat__diag_3_455,0.00011350405187533324
cat__diag_1_238,0.00011325940493100239
cat__diag_2_291,0.00011316024111829568
cat__diag_1_421,0.00011314985158662374
cat__diag_2_211,0.0001126746533451166
cat__diag_1_596,0.00011201261997547487
cat__diag_3_E879,0.00011195963228049728
cat__diag_3_429,0.00011154272627628741
cat__diag_1_416,0.00011145975213792167
cat__diag_3_E942,0.00011137647170693623
cat__diag_1_727,0.00011106775179015747
cat__diag_1_225,0.00011069363461543242
cat__diag_1_654,0.0001098651184902263
cat__diag_1_242,0.00010960664456055235
cat__diag_3_250.12,0.0001089060602266537
cat__diag_3_298,0.00010858733371009352
cat__diag_3_447,0.00010832313462853785
cat__diag_3_E947,0.00010813568140974014
cat__diag_1_275,0.00010711407273144748
cat__diag_1_922,0.00010682235016699267
cat__diag_1_481,0.00010627728166774357
cat__diag_1_155,0.00010590603951949106
cat__rosiglitazone_Down,0.00010571498659159797
cat__diag_1_959,0.00010561850020452951
cat__diag_2_553,0.00010507745072015411
cat__diag_3_157,0.0001049651445608302
cat__diag_2_808,0.00010484896283599935
cat__diag_1_396,0.00010453672002058239
cat__diag_3_42,0.00010417232004907788
cat__diag_1_723,0.00010355287488250977
cat__diag_2_575,0.00010289969459425423
cat__diag_2_537,0.00010286634789138137
cat__diag_3_595,0.00010284654983567441
cat__diag_1_756,0.00010255738745551643
cat__diag_2_681,0.00010238265775021906
cat__diag_2_250.83,0.00010237632103904296
cat__diag_1_340,0.00010226713961615746
cat__diag_2_711,0.00010226565818159673
cat__diag_1_42,0.00010210516083851903
cat__diag_1_726,0.00010144428516764118
cat__diag_3_716,9.848787972962492e-05
cat__diag_3_807,9.819800207722833e-05
cat__diag_1_70,9.789943267502888e-05
cat__diag_1_333,9.734548550543536e-05
cat__diag_3_531,9.702874253389172e-05
